('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Aerea'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'ORGANIZATION', ('Smoking', 'Sea'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'ORGANIZATION', ('Black', 'Dread'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Aerea'))
('fire.txt', 'PERSON', ('Rhaena', 'Targaryen'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('House', 'Targaryen'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Black', 'Harren'))
('fire.txt', 'PERSON', ('Maegor', 'Towers'))
('fire.txt', 'PERSON', ('Rhaena', 'Targaryen'))
('fire.txt', 'PERSON', ('Maegor', 'Towers'))
('fire.txt', 'PERSON', ('Starry', 'Sept'))
('fire.txt', 'ORGANIZATION', ('Gods', 'Eye'))
('fire.txt', 'PERSON', ('Ser', 'Bywin', 'Strong'))
('fire.txt', 'PERSON', ('Ser', 'Lucamore', 'Strong'))
('fire.txt', 'PERSON', ('Rhaena', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'GPE', ('Prince', 'Aemon'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Benifer'))
('fire.txt', 'PERSON', ('Jaehaerys', 'Targaryen'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Lord', 'Myles', 'Smallwood'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'PERSON', ('Lord', 'Corbray'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Bank'))
('fire.txt', 'PERSON', ('Ser', 'Gyles', 'Morrigen'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'ORGANIZATION', ('Free', 'City'))
('fire.txt', 'PERSON', ('Ser', 'Gyles'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Bank'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Bank'))
('fire.txt', 'PERSON', ('Rego', 'Draz'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Bay'))
('fire.txt', 'PERSON', ('Rego', 'Draz'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'ORGANIZATION', ('Free', 'Cities'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('King', 'Jaehaerys'))
('fire.txt', 'PERSON', ('Alysanne', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Lord', 'Manderly'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Manderly'))
('fire.txt', 'PERSON', ('Jonquil', 'Darke'))
('fire.txt', 'ORGANIZATION', ('Scarlet', 'Shadow'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'PERSON', ('Alaric', 'Stark'))
('fire.txt', 'ORGANIZATION', ('Methinks', 'Lord', 'Alaric'))
('fire.txt', 'ORGANIZATION', ('House', 'Stark'))
('fire.txt', 'PERSON', ('Lord', 'Alaric'))
('fire.txt', 'PERSON', ('Lord', 'Alaric'))
('fire.txt', 'PERSON', ('Lady', 'Stark'))
('fire.txt', 'PERSON', ('Bear', 'Isle'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'PERSON', ('Lord', 'Stark'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Alaric'))
('fire.txt', 'PERSON', ('Alaric', 'Stark'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Lord', 'Alaric'))
('fire.txt', 'PERSON', ('Lord', 'Alaric'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'ORGANIZATION', ('Castle', 'Black'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'ORGANIZATION', ('Castle', 'Black'))
('fire.txt', 'PERSON', ('Poor', 'Fellows'))
('fire.txt', 'PERSON', ('Lord', 'Stark'))
('fire.txt', 'PERSON', ('Lothor', 'Burley'))
('fire.txt', 'PERSON', ('Lord', 'Burley'))
('fire.txt', 'ORGANIZATION', ('Castle', 'Black'))
('fire.txt', 'PERSON', ('Castle', 'Black'))
('fire.txt', 'ORGANIZATION', ('Commander', 'Burley'))
('fire.txt', 'ORGANIZATION', ('First', 'Ranger', 'Benton'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Lord', 'Burley'))
('fire.txt', 'ORGANIZATION', ('Castle', 'Black'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Burley'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Commander'))
('fire.txt', 'ORGANIZATION', ('Deep', 'Lake'))
('fire.txt', 'ORGANIZATION', ('Alysanne', 'Targaryen'))
('fire.txt', 'PERSON', ('Deep', 'Lake'))
('fire.txt', 'ORGANIZATION', ('Commander', 'Burley'))
('fire.txt', 'PERSON', ('Lord', 'Burley'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Alaric', 'Stark'))
('fire.txt', 'PERSON', ('Walton', 'Stark'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'GPE', ('New', 'Gift'))
('fire.txt', 'PERSON', ('Lord', 'Alaric'))
('fire.txt', 'PERSON', ('Lord', 'Alaric'))
('fire.txt', 'PERSON', ('Alaric', 'Stark'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Lord', 'Dustin'))
('fire.txt', 'ORGANIZATION', ('First', 'King'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Benifer'))
('fire.txt', 'PERSON', ('Lord', 'Aerion'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Benifer'))
('fire.txt', 'PERSON', ('Gargon', 'Qoherys'))
('fire.txt', 'PERSON', ('Lord', 'Albin', 'Massey'))
('fire.txt', 'ORGANIZATION', ('Dawn', 'Age'))
('fire.txt', 'ORGANIZATION', ('First', 'Men'))
('fire.txt', 'ORGANIZATION', ('First', 'Men'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'ORGANIZATION', ('First', 'Men'))
('fire.txt', 'ORGANIZATION', ('First', 'Men'))
('fire.txt', 'ORGANIZATION', ('High', 'Holiness'))
('fire.txt', 'PERSON', ('Jaehaerys', 'Targaryen'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Starry', 'Sept'))
('fire.txt', 'ORGANIZATION', ('High', 'Septon'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Good', 'Queen', 'Alysanne'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daenerys'))
('fire.txt', 'ORGANIZATION', ('Princes', 'Aemon'))
('fire.txt', 'PERSON', ('Ser', 'Ryam', 'Redwyne'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Manfryd', 'Redwyne'))
('fire.txt', 'PERSON', ('Ser', 'Ryam'))
('fire.txt', 'PERSON', ('Ronnal', 'Baratheon'))
('fire.txt', 'PERSON', ('Arthor', 'Oakheart'))
('fire.txt', 'PERSON', ('Simon', 'Dondarrion'))
('fire.txt', 'PERSON', ('Harys', 'Hogg'))
('fire.txt', 'PERSON', ('Lorence', 'Roxton'))
('fire.txt', 'PERSON', ('Lucamore', 'Strong'))
('fire.txt', 'PERSON', ('Good', 'Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Lord', 'Rogar', 'Baratheon'))
('fire.txt', 'PERSON', ('Lyman', 'Lannister'))
('fire.txt', 'PERSON', ('Casterly', 'Rock'))
('fire.txt', 'PERSON', ('Daemon', 'Velaryon'))
('fire.txt', 'PERSON', ('Prentys', 'Tully'))
('fire.txt', 'PERSON', ('Rodrik', 'Arryn'))
('fire.txt', 'ORGANIZATION', ('Lords', 'Rowan'))
('fire.txt', 'PERSON', ('Septon', 'Moon'))
('fire.txt', 'ORGANIZATION', ('High', 'Septon'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Meredith'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Meredith'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'PERSON', ('Summer', 'Islanders'))
('fire.txt', 'PERSON', ('Ser', 'Eustace', 'Hightower'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Meredith'))
('fire.txt', 'ORGANIZATION', ('Summer', 'Islanders'))
('fire.txt', 'PERSON', ('Summer', 'Islanders'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'PERSON', ('Lord', 'Donnel'))
('fire.txt', 'PERSON', ('Ser', 'Eustace', 'Hightower'))
('fire.txt', 'PERSON', ('Ser', 'Eustace'))
('fire.txt', 'PERSON', ('Lady', 'Westhill'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Meredith'))
('fire.txt', 'PERSON', ('Autumn', 'Moon'))
('fire.txt', 'ORGANIZATION', ('Summer', 'Islands'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Meredith'))
('fire.txt', 'PERSON', ('Autumn', 'Moon'))
('fire.txt', 'PERSON', ('Alys', 'Westhill'))
('fire.txt', 'PERSON', ('Autumn', 'Moon'))
('fire.txt', 'PERSON', ('Ser', 'Eustace'))
('fire.txt', 'ORGANIZATION', ('Autumn', 'Moon'))
('fire.txt', 'ORGANIZATION', ('Autumn', 'Moon'))
('fire.txt', 'PERSON', ('Lady', 'Meredith'))
('fire.txt', 'PERSON', ('Lady', 'Westhill'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Meredith'))
('fire.txt', 'PERSON', ('Eustace', 'Hightower'))
('fire.txt', 'PERSON', ('Lady', 'Alys'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Donnel'))
('fire.txt', 'PERSON', ('Autumn', 'Moon'))
('fire.txt', 'PERSON', ('Lady', 'Meredith'))
('fire.txt', 'PERSON', ('Alys', 'Westhill'))
('fire.txt', 'PERSON', ('Lady', 'Meredith'))
('fire.txt', 'ORGANIZATION', ('Ser', 'Eustace'))
('fire.txt', 'ORGANIZATION', ('Summer', 'Islands'))
('fire.txt', 'PERSON', ('Lady', 'Meredith'))
('fire.txt', 'ORGANIZATION', ('Summer', 'Islanders'))
('fire.txt', 'PERSON', ('Lady', 'Meredith'))
('fire.txt', 'PERSON', ('Trees', 'Town'))
('fire.txt', 'PERSON', ('Lady', 'Alys', 'Westhill'))
('fire.txt', 'ORGANIZATION', ('House', 'Farman'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'PERSON', ('Corlys', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'ORGANIZATION', ('Jade', 'Gates'))
('fire.txt', 'PERSON', ('Yi', 'Ti'))
('fire.txt', 'ORGANIZATION', ('House', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Ser', 'Corlys'))
('fire.txt', 'PERSON', ('Corlys', 'Velaryon'))
('fire.txt', 'PERSON', ('Lord', 'Alaric', 'Stark'))
('fire.txt', 'ORGANIZATION', ('Free', 'Cities'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Blackwater', 'Bay'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Rush'))
('fire.txt', 'PERSON', ('Edwell', 'Celtigar'))
('fire.txt', 'PERSON', ('Septa', 'Edyth'))
('fire.txt', 'PERSON', ('Daemon', 'Velaryon'))
('fire.txt', 'PERSON', ('Bar', 'Emmon'))
('fire.txt', 'PERSON', ('Lord', 'Rosby'))
('fire.txt', 'PERSON', ('Lady', 'Jirelle'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Lucinda'))
('fire.txt', 'PERSON', ('Lyman', 'Lannister'))
('fire.txt', 'ORGANIZATION', ('Casterly', 'Rock'))
('fire.txt', 'PERSON', ('Lord', 'Marbrand'))
('fire.txt', 'PERSON', ('Lord', 'Tarbeck'))
('fire.txt', 'PERSON', ('Tarbeck', 'Hall'))
('fire.txt', 'PERSON', ('Lord', 'Westerling'))
('fire.txt', 'PERSON', ('Lord', 'Tyrell'))
('fire.txt', 'PERSON', ('Queen', 'Alyssa'))
('fire.txt', 'PERSON', ('Ser', 'Ronnal'))
('fire.txt', 'PERSON', ('Eustace', 'Hightower'))
('fire.txt', 'PERSON', ('Alys', 'Westhill'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'ORGANIZATION', ('High', 'Septon'))
('fire.txt', 'ORGANIZATION', ('Most', 'Devout'))
('fire.txt', 'PERSON', ('Ser', 'Sam'))
('fire.txt', 'PERSON', ('Sour', 'Hill'))
('fire.txt', 'PERSON', ('Albin', 'Massey'))
('fire.txt', 'PERSON', ('Qarl', 'Corbray'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Benifer'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Qarl', 'Corbray'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Lord', 'Rego'))
('fire.txt', 'PERSON', ('Flea', 'Bottom'))
('fire.txt', 'PERSON', ('Flea', 'Bottom'))
('fire.txt', 'PERSON', ('Lord', 'Rego'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rego'))
('fire.txt', 'PERSON', ('Lord', 'Rego'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Jaehaerys', 'Targaryen'))
('fire.txt', 'PERSON', ('Ser', 'Joffrey', 'Doggett'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rego'))
('fire.txt', 'ORGANIZATION', ('Poor', 'Fellow'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('High', 'Hill'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'ORGANIZATION', ('Old', 'Valyria'))
('fire.txt', 'PERSON', ('Manfryd', 'Redwyne'))
('fire.txt', 'PERSON', ('Ser', 'Robert'))
('fire.txt', 'PERSON', ('Gyles', 'Morrigen'))
('fire.txt', 'PERSON', ('Ser', 'Ryam', 'Redwyne'))
('fire.txt', 'PERSON', ('Ser', 'Robin', 'Shaw'))
('fire.txt', 'PERSON', ('Albin', 'Massey'))
('fire.txt', 'PERSON', ('Rodrik', 'Arryn'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'PERSON', ('Martyn', 'Tyrell'))
('fire.txt', 'PERSON', ('Lord', 'Redwyne'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Bertrand'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'PERSON', ('Lord', 'Bertrand'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Florence'))
('fire.txt', 'ORGANIZATION', ('House', 'Tyrell'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daenerys'))
('fire.txt', 'ORGANIZATION', ('Mother', 'Above'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daenerys'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'PERSON', ('Lord', 'Rogar', 'Baratheon'))
('fire.txt', 'PERSON', ('Lady', 'Jocelyn'))
('fire.txt', 'PERSON', ('Queen', 'Alyssa'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Lord', 'Rogar'))
('fire.txt', 'PERSON', ('Lady', 'Jocelyn'))
('fire.txt', 'PERSON', ('Lord', 'Rogar'))
('fire.txt', 'ORGANIZATION', ('Red', 'Mountains'))
('fire.txt', 'ORGANIZATION', ('Vulture', 'King'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rogar'))
('fire.txt', 'PERSON', ('Lord', 'Rogar'))
('fire.txt', 'PERSON', ('Lord', 'Rogar'))
('fire.txt', 'PERSON', ('Jaehaerys', 'Targaryen'))
('fire.txt', 'PERSON', ('Vulture', 'King'))
('fire.txt', 'ORGANIZATION', ('Vulture', 'King'))
('fire.txt', 'PERSON', ('Simon', 'Dondarrion'))
('fire.txt', 'ORGANIZATION', ('Painted', 'Table'))
('fire.txt', 'PERSON', ('Rogar', 'Baratheon'))
('fire.txt', 'PERSON', ('Rogar', 'Baratheon'))
('fire.txt', 'PERSON', ('Lord', 'Rogar'))
('fire.txt', 'PERSON', ('Rogar', 'Baratheon'))
('fire.txt', 'PERSON', ('Ser', 'Garon'))
('fire.txt', 'ORGANIZATION', ('Dornish', 'Marches'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Jaehaerys', 'Targaryen'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('King', 'Jaehaerys'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Prince', 'Baelon'))
('fire.txt', 'PERSON', ('Jocelyn', 'Baratheon'))
('fire.txt', 'PERSON', ('Lady', 'Jocelyn'))
('fire.txt', 'PERSON', ('Prince', 'Baelon'))
('fire.txt', 'GPE', ('Prince', 'Aemon'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'ORGANIZATION', ('Dornish', 'Marches'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('First', 'Men'))
('fire.txt', 'ORGANIZATION', ('Poor', 'Fellows'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Rush'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Bay'))
('fire.txt', 'ORGANIZATION', ('Green', 'Fork'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Saera'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daella'))
('fire.txt', 'PERSON', ('Saera', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Viserra'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Saera'))
('fire.txt', 'PERSON', ('Jocelyn', 'Baratheon'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daenerys'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Alyssa'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Lady', 'Jocelyn'))
('fire.txt', 'PERSON', ('Gyles', 'Morrigen'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Darklyn'))
('fire.txt', 'ORGANIZATION', ('Blood', 'Wyrm'))
('fire.txt', 'PERSON', ('Alaric', 'Stark'))
('fire.txt', 'PERSON', ('Prince', 'Baelon'))
('fire.txt', 'PERSON', ('Old', 'Oak'))
('fire.txt', 'PERSON', ('Lord', 'Oakheart'))
('fire.txt', 'ORGANIZATION', ('Silver', 'Fool'))
('fire.txt', 'PERSON', ('Lord', 'Rowan'))
('fire.txt', 'PERSON', ('Ser', 'Alyn', 'Ashford'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Oakheart'))
('fire.txt', 'PERSON', ('Ser', 'Denys'))
('fire.txt', 'PERSON', ('Ser', 'Rickard', 'Redwyne'))
('fire.txt', 'PERSON', ('Ser', 'Rickard'))
('fire.txt', 'ORGANIZATION', ('Dowager', 'Queen', 'Visenya'))
('fire.txt', 'PERSON', ('Blackwater', 'Bay'))
('fire.txt', 'ORGANIZATION', ('Mother', 'Above'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Mother', 'Above'))
('fire.txt', 'PERSON', ('Alysanne', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Mother', 'Above'))
('fire.txt', 'PERSON', ('Queen', 'Rhaena'))
('fire.txt', 'PERSON', ('Ser', 'Lucamore', 'Strong'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Lucamore', 'Strong'))
('fire.txt', 'PERSON', ('Ser', 'Ryam', 'Redwyne'))
('fire.txt', 'PERSON', ('Ser', 'Lucamore'))
('fire.txt', 'ORGANIZATION', ('Sworn', 'Brothers'))
('fire.txt', 'PERSON', ('Ser', 'Gyles', 'Morrigen'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Ser', 'Lucamore'))
('fire.txt', 'PERSON', ('Septon', 'Barth'))
('fire.txt', 'PERSON', ('Ser', 'Lucamore'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Ser', 'Lucamore'))
('fire.txt', 'PERSON', ('Ser', 'Lucamore'))
('fire.txt', 'PERSON', ('Daemon', 'Velaryon'))
('fire.txt', 'PERSON', ('Garon', 'Baratheon'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Boremund'))
('fire.txt', 'PERSON', ('Prince', 'Vaegon'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daella'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Viserra'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Elysar'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Vaegon'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'GPE', ('Prince', 'Baelon'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daella'))
('fire.txt', 'GPE', ('Prince', 'Vaegon'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Prince', 'Aemon'))
('fire.txt', 'ORGANIZATION', ('Lady', 'Jocelyn'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Alyssa'))
('fire.txt', 'PERSON', ('Alyssa', 'Targaryen'))
('fire.txt', 'PERSON', ('Alyssa', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Alyssa'))
('fire.txt', 'PERSON', ('Maester', 'Elysar'))
('fire.txt', 'PERSON', ('Prince', 'Vaegon'))
('fire.txt', 'PERSON', ('Afterward', 'Jaehaerys'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Alyssa', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Alyssa'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Queen', 'Alyssa'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Elysar'))
('fire.txt', 'PERSON', ('Septa', 'Lyra'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daella'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Summer', 'Isles'))
('fire.txt', 'PERSON', ('Daella', 'Targaryen'))
('fire.txt', 'PERSON', ('Corlys', 'Velaryon'))
('fire.txt', 'PERSON', ('Sea', 'Snake'))
('fire.txt', 'PERSON', ('Blackwater', 'Bay'))
('fire.txt', 'PERSON', ('Denys', 'Swann'))
('fire.txt', 'PERSON', ('Simon', 'Staunton'))
('fire.txt', 'PERSON', ('Gerold', 'Templeton'))
('fire.txt', 'PERSON', ('Ellard', 'Crane'))
('fire.txt', 'PERSON', ('Lord', 'Blackwood'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Royce', 'Blackwood'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Blackwood'))
('fire.txt', 'ORGANIZATION', ('Pig', 'Boy'))
('fire.txt', 'ORGANIZATION', ('Pig', 'Boy'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rogar'))
('fire.txt', 'PERSON', ('Queen', 'Alyssa'))
('fire.txt', 'PERSON', ('Tymond', 'Lannister'))
('fire.txt', 'PERSON', ('Casterly', 'Rock'))
('fire.txt', 'GPE', ('Casterly', 'Rock'))
('fire.txt', 'PERSON', ('Ser', 'Tymond'))
('fire.txt', 'PERSON', ('Rodrik', 'Arryn'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daella'))
('fire.txt', 'PERSON', ('Lord', 'Rodrik'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'PERSON', ('Maester', 'Elysar'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daella'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rodrik'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rodrik'))
('fire.txt', 'PERSON', ('Lord', 'Arryn'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rodrik'))
('fire.txt', 'PERSON', ('Lord', 'Rodrik'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Rodrik', 'Arryn'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Alyssa'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Lord', 'Rodrik'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rodrik'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daella'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Daella'))
('fire.txt', 'PERSON', ('Alysanne', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Arryn'))
('fire.txt', 'ORGANIZATION', ('Fourth', 'Dornish'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Morion'))
('fire.txt', 'ORGANIZATION', ('Hundred', 'Candles'))
('fire.txt', 'PERSON', ('Morion', 'Martell'))
